City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
277,union hidalgo,16.4723,-94.8295,20.56,68,94,11.6,MX,1698883980
278,baharly,38.4362,57.4316,14.39,25,48,4.82,TM,1698883980
279,huaicheng,23.9051,112.1931,20.47,77,10,0.2,CN,1698883980
280,fale old settlement,-9.3852,-171.2468,28.93,69,93,3.11,TK,1698883512
281,al kut,32.5147,45.819,24.48,45,96,1.18,IQ,1698883981
282,nova sintra,14.8667,-24.7167,24.21,79,96,4.89,CV,1698883981
283,lyantor,61.6195,72.1555,-8.34,95,100,3.03,RU,1698883982
284,amboasary,-25.0333,46.3833,23.91,73,44,7.59,MG,1698883982
285,mena,51.5217,32.2157,8.99,89,100,5.07,UA,1698883983
286,levuka,50.1834,-105.4011,-2.1,93,75,0.0,CA,1698883983
287,smithers,54.7804,-127.1743,3.18,70,75,1.54,CA,1698883984
288,jieshi,22.8134,115.8257,22.97,81,22,4.87,CN,1698883984
289,tamanrasset,22.785,5.5228,17.95,17,0,2.06,DZ,1698883984
290,paran'ga,56.7039,49.4047,3.14,95,89,3.59,RU,1698883985
291,gisborne,-38.6533,178.0042,18.18,88,80,2.94,NZ,1698883752
292,merizo village,13.2658,144.6691,30.88,80,29,6.48,GU,1698883395
293,mombasa,-4.0547,39.6636,25.08,88,75,2.99,KE,1698883724
294,barra do bugres,-15.0725,-57.1811,27.87,59,92,0.43,BR,1698883954
295,howrah,22.5892,88.3103,24.0,88,20,0.0,IN,1698883452
296,qusmuryn,52.4503,64.6311,6.14,93,97,6.55,KZ,1698883987
297,north bend,43.4065,-124.2243,16.71,82,100,2.06,US,1698883464
298,tralee,52.2704,-9.7026,8.7,76,100,5.73,IE,1698883988
299,vilhena,-12.7406,-60.1458,28.12,65,0,1.54,BR,1698883396
300,broome,42.2506,-75.833,0.75,92,30,1.34,US,1698883989
301,nichinan,31.6,131.3667,20.63,46,0,0.37,JP,1698883778
302,menzelinsk,55.7271,53.1026,4.01,98,16,4.92,RU,1698883989
303,homer,59.6425,-151.5483,9.87,86,100,0.89,US,1698883990
304,grand gaube,-20.0064,57.6608,23.54,81,53,1.34,MU,1698883990
305,ulanhot,46.0833,122.0833,1.46,90,100,2.06,CN,1698883990
306,reggane,26.7158,0.1714,28.72,14,0,3.47,DZ,1698883922
307,carros,43.7894,7.184,16.22,75,40,3.6,FR,1698883991
308,san juan del sur,11.2529,-85.8705,26.08,83,66,1.59,NI,1698883991
309,lashio,22.9333,97.75,16.98,99,99,0.51,MM,1698883992
310,kirakira,-10.4544,161.9205,28.76,76,100,4.5,SB,1698883992
311,lata,40.1629,-8.3327,18.78,91,98,6.5,PT,1698883576
312,port alfred,-33.5906,26.891,16.77,90,100,0.89,ZA,1698883992
313,salinas,36.6777,-121.6555,28.34,37,75,3.6,US,1698883964
314,zhangjiakou,40.81,114.8794,11.21,59,12,1.19,CN,1698883993
315,weno,7.4515,151.8468,28.97,89,100,1.54,FM,1698883994
316,kachug,53.9606,105.8817,-15.19,90,4,0.57,RU,1698883994
317,wurtulla,-26.7568,153.1256,23.92,66,74,3.13,AU,1698883995
318,qarazhal,48.0078,70.7903,3.69,91,94,3.87,KZ,1698883995
319,pacasmayo,-7.4006,-79.5714,19.75,83,97,5.99,PE,1698883995
320,corinto,37.9407,22.9573,18.83,73,100,2.0,GR,1698883996
321,dundaga,57.5167,22.35,2.62,85,88,2.3,LV,1698883996
322,sao joao da barra,-21.6403,-41.0511,24.05,90,100,5.28,BR,1698883502
323,kone,-21.0595,164.8658,27.38,45,28,1.35,NC,1698883997
324,tres palos,18.1833,-101.6167,25.17,88,69,0.6,MX,1698883997
325,reynosa,26.0833,-98.2833,19.01,23,75,4.12,MX,1698883939
326,dolores,-36.3132,-57.6792,6.37,70,89,4.44,AR,1698883998
327,aral,40.5156,81.2636,10.35,26,37,3.5,CN,1698883999
328,hankasalmi,62.3833,26.4333,-0.83,95,100,3.83,FI,1698883999
329,sabang,5.8933,95.3214,26.43,81,100,3.76,ID,1698883999
330,howard springs,-12.497,131.047,32.15,67,48,0.56,AU,1698883276
331,aliveri,38.4167,24.0333,22.36,63,100,2.24,GR,1698884000
332,akrehamn,59.2667,5.1833,8.01,81,75,11.32,NO,1698884000
333,myeik,12.4333,98.6,25.41,86,100,1.61,MM,1698884001
334,camabatela,-8.1881,15.375,16.68,99,94,0.73,AO,1698884001
335,north battleford,52.7834,-108.2847,-2.0,86,0,0.0,CA,1698884001
336,holma,9.9008,13.0567,23.4,39,93,1.39,NG,1698884002
337,kristiansund,63.1115,7.732,1.36,51,75,4.63,NO,1698884002
338,east london,-33.0153,27.9116,16.69,82,100,5.04,ZA,1698883553
339,yura,-16.2522,-71.6797,12.29,33,0,4.12,PE,1698884003
340,kourou,5.1552,-52.6478,28.03,88,30,3.8,GF,1698884003
341,tarinkot,32.6268,65.8733,13.05,47,90,0.48,AF,1698883807
342,gemena,3.25,19.7667,20.42,99,84,0.45,CD,1698883906
343,sinabang,2.4803,96.3801,25.55,86,98,1.68,ID,1698883536
344,taulaga,-11.0553,-171.0883,28.07,76,100,7.72,AS,1698883937
345,labrador city,52.9463,-66.9114,-5.05,54,100,4.12,CA,1698884005
346,bashtanka,47.4072,32.4387,10.1,86,35,3.57,UA,1698884006
347,port lincoln,-34.7333,135.8667,16.26,70,93,5.59,AU,1698884006
348,caruthersville,36.1931,-89.6556,5.01,70,0,0.73,US,1698884006
349,maceio,-9.6658,-35.7353,26.08,82,19,5.81,BR,1698884007
350,nantucket,41.2835,-70.0995,7.3,56,75,6.69,US,1698884007
351,vernon,50.2581,-119.2691,7.56,71,99,0.69,CA,1698884007
352,bandarbeyla,9.4942,50.8122,25.77,84,98,6.63,SO,1698883536
353,camapua,-19.5314,-54.0439,25.0,72,77,3.37,BR,1698884008
354,pitimbu,-7.4706,-34.8086,27.33,81,14,5.31,BR,1698884009
355,pisco,-13.7,-76.2167,19.03,82,40,5.66,PE,1698883256
356,formosa do rio preto,-11.0483,-45.1931,28.65,45,98,1.39,BR,1698884010
357,princeville,45.7668,-61.2985,3.69,96,100,2.06,CA,1698884010
358,antsohihy,-14.8796,47.9875,25.43,78,12,0.98,MG,1698884010
359,zagora,30.3484,-5.8365,21.72,21,10,1.8,MA,1698884011
360,el hadjira,32.6134,5.5126,23.22,39,95,3.14,DZ,1698884011
361,itoman,26.1247,127.6694,24.21,88,75,7.2,JP,1698884012
362,tshabong,-26.05,22.45,20.66,60,9,6.28,BW,1698884013
363,nuuk,64.1835,-51.7216,3.34,65,75,11.83,GL,1698883782
364,andergrove,-21.0833,149.1833,28.14,64,38,4.81,AU,1698884014
365,balkanabat,39.5108,54.3671,16.69,21,80,3.93,TM,1698884016
366,wagar,16.1525,36.2032,28.09,60,33,4.56,SD,1698884016
367,codrington,-38.2667,141.9667,14.81,61,91,4.86,AU,1698883501
368,fisterra,42.9049,-9.2629,16.53,72,100,14.58,ES,1698884017
369,arraial do cabo,-22.9661,-42.0278,23.01,91,91,8.24,BR,1698883257
370,tadine,-21.55,167.8833,23.28,54,64,3.23,NC,1698884018
371,san luis de la loma,17.2706,-100.8939,26.9,86,44,1.78,MX,1698884018
372,tofol,5.3248,163.0078,30.88,66,75,3.6,FM,1698884019
373,plymouth,41.8334,-70.8328,4.81,92,20,2.57,US,1698884001
374,mata-utu,-13.2816,-176.1745,27.94,73,76,8.0,WF,1698884019
375,sitka,57.0531,-135.33,8.94,76,100,0.0,US,1698884020
376,urganch,41.55,60.6333,3.97,70,0,2.06,UZ,1698884020
377,kalevala,65.2,31.1667,-2.17,85,100,5.81,RU,1698884021
378,ambagarh chauki,20.7833,80.7167,18.45,83,12,2.18,IN,1698884021
379,puerto baquerizo moreno,-0.9,-89.6,23.84,77,63,5.8,EC,1698883432
380,ambon,-3.6954,128.1814,29.08,79,20,1.54,ID,1698884022
381,boende,-0.2167,20.8667,21.48,99,89,0.9,CD,1698883503
382,petropavlovsk-kamchatsky,53.0452,158.6483,1.36,63,100,2.0,RU,1698883570
383,macheng,31.1783,115.0319,19.82,59,0,1.4,CN,1698884024
384,brokopondo,4.75,-55.1667,27.98,73,85,3.28,SR,1698883589
385,sombrio,-29.1139,-49.6167,19.41,90,100,3.26,BR,1698884024
386,gizo,-8.103,156.8419,28.35,74,100,2.56,SB,1698884025
387,mount isa,-20.7333,139.5,33.87,14,18,5.14,AU,1698883542
388,cantaura,9.3057,-64.3584,27.18,67,88,2.72,VE,1698884026
389,abashiri,44.0213,144.2697,8.29,81,100,8.86,JP,1698884026
390,vadso,70.0744,29.7487,-1.51,80,75,4.12,NO,1698884026
391,puerto armuelles,8.2833,-82.8667,27.27,75,87,4.47,PA,1698883884
392,lichinga,-13.3128,35.2406,20.05,83,75,8.23,MZ,1698884027
393,guerrero negro,27.9769,-114.0611,25.48,36,99,5.02,MX,1698883768
394,aroma,15.8167,36.1333,28.63,55,46,3.09,SD,1698884028
395,masterton,-40.9597,175.6575,18.27,42,88,0.98,NZ,1698884028
396,cernavoda,44.3667,28.0167,8.58,70,50,1.23,RO,1698884028
397,qulsary,46.9531,54.0198,9.04,59,45,6.21,KZ,1698884029
398,kui buri,12.0828,99.8543,27.21,89,100,3.08,TH,1698883825
399,rethymno,35.3647,24.4714,21.79,79,79,1.79,GR,1698884030
400,pitanga,-24.7572,-51.7614,18.14,99,100,2.04,BR,1698884030
401,mount pleasant,32.7941,-79.8626,9.55,54,0,3.6,US,1698883797
402,rajapolah,-7.221,108.1896,24.87,77,16,1.06,ID,1698884031
403,road town,18.4167,-64.6167,28.05,69,2,7.05,VG,1698883971
404,eureka,40.8021,-124.1637,20.67,60,92,0.89,US,1698884032
405,arhribs,36.7936,4.3116,15.97,80,6,2.48,DZ,1698884032
406,as sulayyil,20.4607,45.5779,23.14,39,27,4.3,SA,1698884032
407,sukumo,32.9333,132.7333,21.84,45,0,1.81,JP,1698884033
408,haenam,34.5711,126.5989,19.82,79,0,2.37,KR,1698884033
409,faya-largeau,17.9257,19.1043,26.37,23,22,8.13,TD,1698884034
410,slyudyanka,51.6594,103.7061,-6.53,91,99,0.47,RU,1698884034
411,coahuayana de hidalgo,18.7,-103.6583,27.09,85,64,1.41,MX,1698884034
412,dadukou,26.5479,101.7054,15.55,84,73,0.58,CN,1698884035
413,lihue,21.9789,-159.3672,28.58,69,0,4.12,US,1698884035
414,malango,-2.9627,119.9001,23.72,77,99,0.34,ID,1698883547
415,gadzhiyevo,69.2551,33.3362,-5.56,96,96,1.11,RU,1698884036
416,holualoa,19.6228,-155.9522,27.65,76,20,4.63,US,1698883527
417,tufanbeyli,38.2633,36.2206,10.61,83,92,0.8,TR,1698884036
418,cova figueira,14.8905,-24.2934,24.22,79,94,4.4,CV,1698884037
419,argostolion,38.1811,20.489,21.53,58,100,2.41,GR,1698884037
420,gaspe,48.8334,-64.4819,0.95,65,99,2.59,CA,1698883863
421,morinville,53.8001,-113.652,3.77,71,20,2.57,CA,1698884038
422,bolivar,37.6145,-93.4105,6.56,54,4,3.94,US,1698884038
423,daxing,39.7214,116.3292,13.98,72,0,1.11,CN,1698884038
424,whitecourt,54.1502,-115.6855,5.58,56,75,2.57,CA,1698884039
425,amga,60.8953,131.9608,-14.18,92,100,3.08,RU,1698883942
426,umm kaddadah,13.6017,26.6876,28.64,22,97,8.79,SD,1698884039
427,harstad,68.799,16.5293,-1.58,95,5,2.68,NO,1698884040
428,kingscliff,-28.2667,153.5667,23.76,53,75,4.63,AU,1698883417
429,lazaro cardenas,17.9583,-102.2,27.08,83,48,2.1,MX,1698883483
430,lerwick,60.1545,-1.1494,10.0,94,100,15.84,GB,1698883985
431,basirpur,30.5832,73.829,21.74,35,56,1.68,PK,1698884042
432,aktau,43.65,51.2,11.32,39,0,10.35,KZ,1698884042
433,mil'kovo,55.6078,37.7956,12.22,97,100,1.53,RU,1698884043
434,jijiga,9.35,42.8,17.35,68,100,2.06,ET,1698884043
435,griffith,41.5284,-87.4237,3.96,69,40,2.57,US,1698884043
436,lae,-6.7221,146.9847,28.37,96,100,1.15,PG,1698883421
437,fort bragg,35.139,-79.006,6.57,59,0,2.06,US,1698884045
438,meadow lakes,61.6247,-149.6011,7.08,67,0,0.0,US,1698884045
439,araguaina,-7.1911,-48.2072,29.66,32,38,2.58,BR,1698884045
440,zeya,53.75,127.2667,-6.95,65,100,2.21,RU,1698884046
441,laguna,38.421,-121.4238,25.59,31,0,2.06,US,1698883545
442,san jose de guanipa,8.8872,-64.1651,28.49,62,99,4.91,VE,1698884046
443,beaufort west,-32.3567,22.583,18.6,42,91,4.11,ZA,1698884047
444,cloquet,46.7216,-92.4594,-0.18,77,0,1.54,US,1698884047
445,chania,35.5122,24.0156,21.78,78,40,6.17,GR,1698884047
446,irbit,57.6705,63.071,-3.54,96,100,2.21,RU,1698884048
447,algyo,46.3347,20.2085,9.55,71,100,3.84,HU,1698884048
448,coquimbo,-29.9533,-71.3436,14.85,72,0,4.63,CL,1698883516
449,marka,1.7159,44.7717,26.55,84,91,3.32,SO,1698884049
450,santa marta,11.2408,-74.199,27.16,82,75,7.2,CO,1698883410
451,beyneu,45.3167,55.2,9.75,53,53,6.53,KZ,1698884050
452,bodaybo,57.8506,114.1933,-22.01,99,97,0.9,RU,1698884050
453,andkhoy,36.9529,65.1238,11.19,61,1,2.09,AF,1698884050
454,hoemul-li,41.4339,129.67,11.17,83,100,3.93,KP,1698884051
455,batesville,35.7698,-91.641,6.23,55,0,2.57,US,1698884051
456,cavan,53.9908,-7.3606,4.13,93,64,1.23,IE,1698884052
457,igarka,67.4667,86.5833,-15.28,84,100,3.66,RU,1698884052
458,balykshi,47.0667,51.8667,9.0,76,0,8.0,KZ,1698884053
459,lagos,6.5833,3.75,25.03,90,100,1.24,NG,1698883774
460,xudat,41.631,48.681,16.14,67,47,2.05,AZ,1698884054
461,mejit,10.2753,170.8646,27.8,79,34,6.42,MH,1698883588
462,chernyshevskiy,63.0128,112.4714,-25.96,98,86,1.43,RU,1698884054
463,golhisar,37.1459,29.5088,13.49,50,77,2.57,TR,1698884055
464,berezovyy,51.6667,135.7,-2.87,46,13,1.26,RU,1698883521
465,coffeyville,37.0373,-95.6164,8.25,37,0,5.14,US,1698883803
466,peniche,39.3558,-9.3811,20.06,88,82,11.24,PT,1698884056
467,sharypovo,55.5403,89.2008,-4.86,89,100,2.68,RU,1698884056
468,jiangyou,31.7667,104.7167,18.49,78,99,1.56,CN,1698884056
469,tonekabon,36.8163,50.8738,16.97,64,90,2.3,IR,1698884057
470,kitimat,54.0524,-128.6534,5.51,74,100,0.45,CA,1698884057
471,shalqar,47.8333,59.6,8.17,71,51,3.7,KZ,1698884058
472,yuzhno-kurilsk,44.0306,145.8556,10.76,91,100,11.23,RU,1698884058
473,san elizario,31.5851,-106.2728,18.6,30,0,2.57,US,1698884058
474,ostersund,63.1792,14.6357,-4.75,100,100,1.54,SE,1698883553
475,ancud,-41.8697,-73.8203,9.95,76,58,2.49,CL,1698884059
476,poggio rusco,44.9749,11.1187,13.38,80,86,1.44,IT,1698884059
477,lodja,-3.4833,23.4333,21.48,99,98,0.97,CD,1698884060
478,yaren,-0.5472,166.916,28.8,68,70,1.12,NR,1698883548
479,pingliang,35.5392,106.6861,10.77,49,1,7.39,CN,1698884061
480,menongue,-14.6585,17.691,19.38,78,97,3.23,AO,1698884061
481,khawr fakkan,25.3313,56.342,25.03,53,0,1.26,AE,1698884031
482,visby,57.6409,18.296,0.46,93,86,2.57,SE,1698884062
483,trouville-sur-mer,49.3657,0.0804,12.89,82,100,13.38,FR,1698884062
484,evans,33.5337,-82.1307,6.12,58,0,2.45,US,1698883962
485,ondjiva,-17.0667,15.7333,21.0,20,5,2.8,AO,1698883884
486,nainpur,22.4333,80.1167,17.22,81,0,1.09,IN,1698884063
487,jiwani,25.05,61.7417,27.4,58,0,0.48,PK,1698883474
488,mangaratiba,-22.9597,-44.0406,20.87,90,96,2.71,BR,1698883999
489,murshidabad,24.1833,88.2667,22.72,67,12,1.86,IN,1698884064
490,argo,37.6333,22.7333,18.77,67,100,2.02,GR,1698883505
491,shakawe,-18.3667,21.85,24.01,58,92,1.46,BW,1698884065
492,tulun,54.5611,100.5792,-14.7,90,19,0.86,RU,1698884065
493,hotan,37.0997,79.9269,10.63,19,99,1.62,CN,1698884066
494,la mira,18.035,-102.3266,26.81,84,53,2.03,MX,1698884066
495,kievka,50.2619,71.5514,1.42,88,100,5.66,KZ,1698884067
496,robertsport,6.7533,-11.3686,25.96,82,31,1.29,LR,1698884067
497,micheweni,-4.9667,39.8333,25.61,85,59,1.21,TZ,1698884068
498,muroto-misakicho,33.2833,134.15,20.72,56,0,1.24,JP,1698884068
499,calvinia,-31.4707,19.776,20.81,20,100,3.27,ZA,1698884068
500,lyepyel',54.8814,28.6932,3.47,96,29,3.0,BY,1698884069
501,remire-montjoly,4.9167,-52.2667,28.02,83,0,2.57,GF,1698883549
502,chengde,40.9725,117.9361,10.24,79,3,0.5,CN,1698883930
503,pandan,14.0453,124.1694,28.07,84,95,3.12,PH,1698884070
504,kaa-khem,51.6833,94.7333,1.34,71,100,2.29,RU,1698884070
505,tuba city,36.135,-111.2399,13.19,15,21,0.77,US,1698884070
506,hammerfest,70.6634,23.6821,0.25,74,75,1.03,NO,1698884071
507,tenosique,17.4833,-91.4333,22.59,94,100,5.34,MX,1698884071
508,lethem,3.3803,-59.7968,29.4,54,65,2.36,GY,1698883478
509,la ronge,55.1001,-105.2842,-0.86,69,100,3.6,CA,1698884072
510,aykhal,66.0,111.5,-24.22,100,98,3.17,RU,1698883793
511,sabalgarh,26.25,77.4,20.46,49,0,0.16,IN,1698884073
512,murghob,38.1702,73.9667,-2.73,61,48,2.18,TJ,1698884073
513,strathalbyn,-35.2667,138.9,20.96,69,100,3.34,AU,1698884073
514,diebougou,10.9667,-3.25,28.4,35,100,1.54,BF,1698884074
515,tazacorte,28.629,-17.9293,21.54,90,0,4.12,ES,1698884074
516,apartado,7.883,-76.6259,24.03,97,100,2.28,CO,1698884075
517,katima mulilo,-17.5,24.2667,22.94,64,70,1.66,NA,1698884075
518,totness,5.8833,-56.3167,27.01,85,42,4.71,SR,1698884075
519,tionk essil,12.7856,-16.5217,27.98,81,38,2.96,SN,1698884076
520,afega,-13.7973,-171.8531,31.0,79,75,8.75,WS,1698884076
521,namtsy,62.7161,129.6658,-16.7,93,99,2.79,RU,1698884076
522,inari,68.906,27.0288,-4.89,97,91,2.23,FI,1698884077
523,peace river,56.2501,-117.286,4.17,75,100,2.57,CA,1698884077
524,kandi,11.1342,2.9386,25.65,22,91,0.97,BJ,1698884078
525,okahandja,-21.9833,16.9167,20.12,41,14,3.25,NA,1698884078
526,jinchang,38.4953,102.1739,6.85,58,83,0.49,CN,1698884078
527,lorengau,-2.0226,147.2712,29.29,71,83,3.41,PG,1698884079
528,bandundu,-3.3167,17.3667,22.93,83,96,1.25,CD,1698884079
529,barmer,25.75,71.3833,27.36,29,80,0.65,IN,1698884079
530,dakhla,23.6848,-15.958,21.01,90,0,8.34,EH,1698884080
531,sainyabuli,19.25,101.75,19.84,96,46,0.47,LA,1698884080
532,macatuba,-22.5022,-48.7114,22.13,79,93,4.83,BR,1698884080
533,yemetsk,63.4721,41.7941,-3.14,95,100,5.1,RU,1698884081
534,cabedelo,-6.9811,-34.8339,27.37,81,20,5.35,BR,1698884081
535,jian'ou,27.0469,118.3253,18.31,74,0,0.29,CN,1698884081
536,kapuskasing,49.4169,-82.4331,-0.95,51,20,4.63,CA,1698884082
537,garca,-22.2106,-49.6561,20.63,87,92,3.16,BR,1698884082
538,kearney,40.6995,-99.0815,9.31,44,0,1.54,US,1698884083
539,kosh-agach,50.0,88.6667,-8.16,80,93,0.89,RU,1698884083
540,luganville,-15.5333,167.1667,26.7,77,95,6.08,VU,1698884084
541,odacho-oda,35.1833,132.5,21.43,77,23,5.41,JP,1698884085
542,firuzabad,28.8438,52.5707,17.5,51,85,1.11,IR,1698884085
543,carboneras,37.0015,-1.9213,13.28,71,38,3.62,ES,1698884085
544,galveston,29.3669,-94.9669,13.99,51,0,3.6,US,1698884084
545,baise city,23.8997,106.6133,19.1,74,5,0.18,CN,1698884086
546,madimba,-10.4,40.3333,25.27,85,42,4.4,TZ,1698884086
547,happy valley-goose bay,53.3168,-60.3315,-3.83,54,0,1.54,CA,1698884087
548,kiunga,-6.1219,141.2906,24.0,97,100,1.1,PG,1698884087
549,krasnokamensk,50.0979,118.0369,-5.08,75,100,5.71,RU,1698884087
550,bengkulu,-3.8004,102.2655,24.0,94,100,1.49,ID,1698884088
551,greenwood,34.1668,-82.1165,5.16,65,0,0.0,US,1698884088
552,ierapetra,35.01,25.7353,20.64,77,83,0.45,GR,1698884089
553,buka,40.8108,69.1986,9.62,65,8,0.58,UZ,1698883584
554,la'ie,21.6477,-157.9253,31.14,74,8,1.79,US,1698884089
